,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Kandidat
80,Tue Dec 12 11:30:24 +0000 2023,1734536172527919430,@pemilunetwork Anis muhaimin menang,0,0,0,1,in,1470687172755742726,1734443620344963191,NismaElisa1,https://twitter.com/NismaElisa1/status/1734536172527919430,Anies-Muhaimin
81,Tue Dec 12 11:28:59 +0000 2023,1734535816871866588,@pemilunetwork Anis - Muhaimin menang,0,0,0,1,in,1151674902434344961,1734443620344963191,MarwanDoel3,https://twitter.com/MarwanDoel3/status/1734535816871866588,Anies-Muhaimin
82,Tue Dec 12 10:12:02 +0000 2023,1734516453288849872,@pemilunetwork anis muhaimin di nomor 1 jangan yg lain amin aja dulu,0,0,2,6,in,1689542209799180288,1734443620344963191,ozi090541157291,https://twitter.com/ozi090541157291/status/1734516453288849872,Anies-Muhaimin
83,Tue Dec 12 07:12:17 +0000 2023,1734471215140720715,@nongandah Ya Allah mohon jadikanlah Anis-Muhaimin Presiden dan Wakil Presiden.Amin...Allahumma amin...,0,0,0,0,in,1502849495536910339,1734112131635921221,ZafiraMumtazah,https://twitter.com/ZafiraMumtazah/status/1734471215140720715,Anies-Muhaimin
84,Tue Dec 12 04:39:40 +0000 2023,1734432807374762213,https://t.co/c5vTE668Hm #ayatkursi ayat kursi Yati Bencong Zara Wiranto Anis Muhaimin Prabowo Gibran Ganjar Mahfud,0,0,0,0,in,3318015243,1734432807374762213,kaligrafiukiran,https://twitter.com/kaligrafiukiran/status/1734432807374762213,Anies-Muhaimin
85,Tue Dec 12 02:31:58 +0000 2023,1734400672811171964,@tvOneNews Kita plih Anis Muhaimin unt perubahan mnuju yg lbh bak,0,0,0,0,in,1333259184,1734272634215637246,NasronCom,https://twitter.com/NasronCom/status/1734400672811171964,Anies-Muhaimin
86,Tue Dec 12 01:03:14 +0000 2023,1734378339992051960,"@ajengcute16__ Gue tetangga rumah ama yg di dalam photo, dari sononya udah dukung Prabowo-Gibran, bukan Anis-Muhaimin.",0,0,0,1,in,1580062025199194112,1734143622826877284,muhammadsaidh22,https://twitter.com/muhammadsaidh22/status/1734378339992051960,Anies-Muhaimin
87,Mon Dec 11 20:41:58 +0000 2023,1734312592531968096,"@Fahrihamzah Sulit bagi saya untuk mendukung beliau, apalagi beliau rekam jejaknya membahayakan kepercayaan saya. Maaf,cukup 2019 saya pilih beliau, sekarang ada yg lebih hebat dari beliau, Anis Muhaimin...Amin..",0,0,0,0,in,1561382185101570053,1734002830892277854,khairul_bary,https://twitter.com/khairul_bary/status/1734312592531968096,Anies-Muhaimin
88,Mon Dec 11 19:53:35 +0000 2023,1734300416584884585,Konsolidasi Pemenangan PILEG PILPRES 2024  Pasangan AMIN Anis-Muhaimin https://t.co/fGfBiPBimH,0,0,0,1,in,1461259957748191232,1734300416584884585,nuriel017,https://twitter.com/nuriel017/status/1734300416584884585,Anies-Muhaimin
89,Mon Dec 11 15:56:41 +0000 2023,1734240797732827183,"@ajengcute16__ Gak tuh justru gw dulu dukung prabowo, tapi semenjak berpasangan sama gibran skrng  ya maaf gw lebih pilih Anis - Muhaimin ✅👍🏼",0,0,1,3,in,1603638703284371456,1734143622826877284,SilverQhueeen,https://twitter.com/SilverQhueeen/status/1734240797732827183,Anies-Muhaimin
90,Mon Dec 11 15:14:36 +0000 2023,1734230205273915487,@MardaniAliSera Kita pilih Anis Muhaimin.,0,0,0,0,in,1333259184,1733987641350312270,NasronCom,https://twitter.com/NasronCom/status/1734230205273915487,Anies-Muhaimin
91,Mon Dec 11 14:43:58 +0000 2023,1734222499951554628,"Mohon Doa, Dukungan dan Pilihannya. Paslon nomor 1, Anis Muhaimin https://t.co/K55zy9EzcR",0,0,0,0,in,1333259184,1734222499951554628,NasronCom,https://twitter.com/NasronCom/status/1734222499951554628,Anies-Muhaimin
92,Mon Dec 11 13:55:02 +0000 2023,1734210182648086823,@KompasTV tanggung min bohongnya??🤣😅🤣 sini gw buatin biar keliatan goubloknya yang percaya.. ??😅🤣😅🤣 prabowo - gibran 98% Ganjar-Mahfud 89% Anis-Muhaimin -10% gitu aja min.. repot amat?🤣😅🤣😅 dah sini bayar?bayar lah.. udah gw buatin surpei?😅🤣😅😅 mayan duit surpei2an ..??🤣😅🤣,0,0,0,0,in,86898406,1734012264066519533,mr_eKID,https://twitter.com/mr_eKID/status/1734210182648086823,Anies-Muhaimin
93,Mon Dec 11 13:48:06 +0000 2023,1734208437326864546,Survei Denny JA: Prabowo-Gibran Menang Telak vs Ganjar-Mahfud dan Anis-Muhaimin https://t.co/1mIL7XzPEk,5,9,8,27,in,41730943,1734208437326864546,VIVAcoid,https://twitter.com/VIVAcoid/status/1734208437326864546,Anies-Muhaimin
94,Mon Dec 11 13:03:36 +0000 2023,1734197240724599039,@AminBalad3788  Posko Balad Amin di Kecamatan Kualuh Leidong Kabupaten Labuhanbatu Utara Siap Memenangka Anis Muhaimin  #BaladAnisMuhaimin #BaladAminSatuPutaran https://t.co/f26D7xQYeg,0,0,0,0,in,1703392297558364160,1734197240724599039,0213Sumanto,https://twitter.com/0213Sumanto/status/1734197240724599039,Anies-Muhaimin
95,Mon Dec 11 13:00:22 +0000 2023,1734196426065027187,@AminBalad3788  Posko Balad Amin Kecamatan Kualuh Leidong Kabupaten Labuhanbatu Utara Siap Memenangka Anis Muhaimin #BaladAnisMuhaimin #BaladAminSatuPutaran https://t.co/66a3OFfqSe,0,0,0,0,in,1703392297558364160,1734196426065027187,0213Sumanto,https://twitter.com/0213Sumanto/status/1734196426065027187,Anies-Muhaimin
96,Mon Dec 11 12:34:19 +0000 2023,1734189869780594754,Apa pun yang terjadi kami pilih pasngan AMIN Anis Muhaimin ye https://t.co/3SvoD4dqvx,0,0,0,1,in,1709462783404990464,1734189869780594754,tarmidiefendi15,https://twitter.com/tarmidiefendi15/status/1734189869780594754,Anies-Muhaimin
97,Mon Dec 11 11:12:53 +0000 2023,1734169377111703739,@taped71 @AminBalad3788 @anismuhaimin Mantap Amin presidenku 2024,0,0,0,0,in,1628931067393773568,1733460096670474616,AbdBangkumis,https://twitter.com/AbdBangkumis/status/1734169377111703739,Anies-Muhaimin
98,Mon Dec 11 09:48:55 +0000 2023,1734148247705563422,"@RagilSemar Bulan november Anis - Muhaimin, bulan desember Prabowo gibran, bln januari 2024, dukung ganjar-mahfud, bln februari? 😗",0,1,0,0,in,1335382116574490627,1734083254645629239,GNET888,https://twitter.com/GNET888/status/1734148247705563422,Anies-Muhaimin
99,Mon Dec 11 09:39:50 +0000 2023,1734145961654473181,ANIES DORONG SOLUSI PASAR AMIN UNTUK PEDAGANG #pilpres2024😁🇮🇩🙏🏻 #politikindonesia #pkbnganjuk #dpwpkbjabar #dpwpkbjatim #anismuhaimin #gusmuhaiminpresiden2024 #gusmuhaimin #gusdurian #aniesbaswedan #politik #suryapaloh #koalisiperubah https://t.co/G5Q4JOVAok,0,0,2,2,in,1168804147849646080,1734145961654473181,PkbNganjuk,https://twitter.com/PkbNganjuk/status/1734145961654473181,Anies-Muhaimin
100,Mon Dec 11 09:16:33 +0000 2023,1734140101603848456,@adearmando61 selamatkan masa depan bangsa dengan memilih presiden Anis Muhaimin AMIN no 1 !!!!,0,0,0,0,in,1427421558230839298,1733805157421617503,IshakSolih3,https://twitter.com/IshakSolih3/status/1734140101603848456,Anies-Muhaimin
101,Mon Dec 11 07:56:07 +0000 2023,1734119860119154841,@ch_chotimah2 @ganjarpranowo @mohmahfudmd @ArsjadRasjid @sandiuno @benny_rhamdani_ @ferdinand_mpu @GunRomli Smg semua akan Amin anis muhaimin pada waqtuy Smg no 01 menang mutlak d setiap propinsi Aamiin Aamiin Aamiin🤲🤲🤲,0,0,0,7,in,1556890638112915456,1734074646029533627,lutnisah,https://twitter.com/lutnisah/status/1734119860119154841,Anies-Muhaimin
102,Mon Dec 11 05:45:47 +0000 2023,1734087058434687041,@cak_rif @ruhutsitompul BTul ms g pp2 d survei Amin pling bontot Insyaa alloh dn smg alloh takdirkn Amin anis muhaimin menang mutlak 1 putaran Aamiin🤲🤲🤲❤️,0,0,0,2,in,1556890638112915456,1733856935630582000,lutnisah,https://twitter.com/lutnisah/status/1734087058434687041,Anies-Muhaimin
103,Mon Dec 11 04:37:47 +0000 2023,1734069948023181347,Mayoritas/sebagian besar pendukung Anis - Muhaimin 😁☝️,0,0,0,0,in,354329969,1734069948023181347,pemintal_sunyi,https://twitter.com/pemintal_sunyi/status/1734069948023181347,Anies-Muhaimin
104,Mon Dec 11 03:10:43 +0000 2023,1734048037805436964,@kompascom Survey itu mencoba mempengaruhi pemilih dalam menentukan pilihan yg mau dipilih juga sdh dikenal ganjar mahfud anis muhaimin prabowo sdh sering didengar cara kerjanya pengalamannya nah gibran anak jokowi baru mulai dicari tau siapa dia setelah ada keputusan MK oleh pamannya......,0,0,0,0,in,749123511352848390,1733981308597174722,patriotiku,https://twitter.com/patriotiku/status/1734048037805436964,Anies-Muhaimin
105,Mon Dec 11 02:45:11 +0000 2023,1734041610537849300,@PDemokrat @DEMOKRAT_S14P Timnya broh @AgusYudhoyono pinter amet pilih lokasinya. Pasaraya padang ga diisi kegiatan panggung juga jalanannya emang udah penuh sama manusia. Mo buat kamuflase ya... 🙏🏻😅 Ga ngaruh broh.. Sumbar 90% Anis-muhaiMIN.,0,0,0,0,in,3267817579,1733635808907997336,daiRKotto,https://twitter.com/daiRKotto/status/1734041610537849300,Anies-Muhaimin
106,Mon Dec 11 02:03:09 +0000 2023,1734031033006514543,"Survei LSI Prabowo Gibran 45,6% Ganjar Mahfud 23,8% Anis Muhaimin 22,3%  #PSGibranSemakinDiDepan https://t.co/29Hq0cmSY5",0,0,9,8,in,1584584338209112065,1734031033006514543,owyngc,https://twitter.com/owyngc/status/1734031033006514543,Anies-Muhaimin
107,Sun Dec 10 22:32:01 +0000 2023,1733977899844379044,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @aking_adit @AkalSehat2024 @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Salam perubahan.orang cerdas dan waras, pasti pilih Pak Anis Muhaimin.",0,0,0,0,in,1595461629465927690,1733840819319353688,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733977899844379044,Anies-Muhaimin
108,Sun Dec 10 22:22:59 +0000 2023,1733975624317112461,"@Putri96960977 Salam perubahan.orang pintar dan cerdas, pasti pilih Pak Anis Muhaimin.",0,1,0,2,in,1595461629465927690,1733816912377979060,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733975624317112461,Anies-Muhaimin
109,Sun Dec 10 22:18:19 +0000 2023,1733974450297770355,"@aniesbaswedan Salam perubahan AMIN.orang cerdas dan waras, pasti pilih Pak Anis Muhaimin.",0,0,0,1,in,1595461629465927690,1733796338456985993,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733974450297770355,Anies-Muhaimin
110,Sun Dec 10 22:16:22 +0000 2023,1733973961380413875,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @mustafaagus007 @choymarkochoy @Harywaraz Salam perubahan.orang cerdas dan waras, pasti pilih Pak Anis Muhaimin.",0,0,0,0,in,1595461629465927690,1733708036102091060,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733973961380413875,Anies-Muhaimin
111,Sun Dec 10 22:14:28 +0000 2023,1733973484085432394,"@choymarkochoy @aniesbaswedan @cakimiNOW Salam perubahan.orang cerdas dan waras, pasti pilih Pak Anis Muhaimin.",0,1,0,1,in,1595461629465927690,1733667595520520522,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733973484085432394,Anies-Muhaimin
112,Sun Dec 10 22:13:36 +0000 2023,1733973265226621420,"@MichelAdam7__ Orang cerdas dan waras, pasti pilih Pak Anis Muhaimin.salam perubahan.",0,0,2,4,in,1595461629465927690,1733663754527904252,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733973265226621420,Anies-Muhaimin
113,Sun Dec 10 15:08:10 +0000 2023,1733866201548497252,@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @choymarkochoy @mustafaagus007 @Harywaraz alhamdulillah ❤️❤️❤️ smg jawa barat psangn Amin anis muhaimin menang mutlak Aamiin,0,0,1,2,in,1556890638112915456,1733697529085382903,lutnisah,https://twitter.com/lutnisah/status/1733866201548497252,Anies-Muhaimin
114,Sun Dec 10 15:03:54 +0000 2023,1733865125000683629,@PDemokrat Bismillah smg pasangn Amin anis muhaimin yg alloh ridhoi/kehenadki menang mutlak d setiap propinsi Aamiin untuk indonesia yg lbih maju dn bermartabat dn berkeadilan Aamiin,0,0,0,0,in,1556890638112915456,1733635808907997336,lutnisah,https://twitter.com/lutnisah/status/1733865125000683629,Anies-Muhaimin
115,Sun Dec 10 15:00:17 +0000 2023,1733864216921276504,@tvOneNews Bismillah smg alloh yg maha kuasa takdirkan no 1 pasangn anis muhaimin menang mutlak d setiap propinsi Aamiin Aamiin Aamiin Smg semuay akan Amin anis muhaimin pda waqtuy Aamiin qobul qobul qobul Aamiin🤲🤲🤲,0,0,0,8,in,1556890638112915456,1733699365448065164,lutnisah,https://twitter.com/lutnisah/status/1733864216921276504,Anies-Muhaimin
116,Sun Dec 10 14:01:44 +0000 2023,1733849480456454530,"Besok Senin  Selamat Bersiap Adu Gagasan, Visi Misi, untuk Indonesia Lebih Baik, Mengikuti Debat, Capres Cawapres @KPU_ID  1. Anis-Muhaimin  @aniesbaswedan @cakimiNOW  2. Prabowo-Gibran @prabowo @gibran_tweet  3. Ganjar-Mahfud @ganjarpranowo @mohmahfudmd   #MrETCentre",0,0,0,0,in,441660081,1733849480456454530,MrETCentre,https://twitter.com/MrETCentre/status/1733849480456454530,Anies-Muhaimin
117,Sun Dec 10 13:42:18 +0000 2023,1733844590678192338,@andre_rosiade PRABOWO- GHIBRAN SATU PUTARAN !!  karena ANIS - MUHAIMIN dan GANJAR - MAHFUD masuk putaran kedua !!! COCOK,0,0,0,0,in,828951485203427330,1733663120600817782,amrilsilenang,https://twitter.com/amrilsilenang/status/1733844590678192338,Anies-Muhaimin
118,Sun Dec 10 13:21:26 +0000 2023,1733839339959029887,@satriohendri Kontestasi pilpres 2024 ini sangatlah menguntungkan pada pasangan Anis Muhaimin sebab banyak sekali problem yg nampak dipertontonkan oleh penguasa serta para elit partai dan itu sangat mudah terekspos sampai ke masyarakat hingga rakyat sdh bisa menyimpulkan untuk mndpatkan perbhn,0,0,4,9,in,1577263474475905025,1733820268857168104,AisyahA68676259,https://twitter.com/AisyahA68676259/status/1733839339959029887,Anies-Muhaimin
119,Sun Dec 10 12:40:12 +0000 2023,1733828962357551560,@adearmando61 Kami bergabung dgn Anis Muhaimin untuk perubahan Indonesia lebih baik,0,0,0,1,in,1604146205726240768,1733805157421617503,RealmeC01050244,https://twitter.com/RealmeC01050244/status/1733828962357551560,Anies-Muhaimin
120,Sun Dec 10 12:02:47 +0000 2023,1733819546610634910,"@andre_rosiade Lolololo salah itu survei nya yang unggul itu Ganjar Mahfud, Anis Muhaimin, Abis itu blimbing sayur sama pak Prabowo",0,0,0,0,in,1694265446613352449,1733663120600817782,Adinuly86975652,https://twitter.com/Adinuly86975652/status/1733819546610634910,Anies-Muhaimin
121,Sun Dec 10 10:52:27 +0000 2023,1733801847423713540,@GiloMoh Kelihatan banget mana yang berkelas dan mana yang tidak Mari kita menangkan koalisi perubahan Anis Muhaimin https://t.co/0VReH9H95M,0,0,1,1,in,1694711483811426304,1733514202025975845,haidar_arash68,https://twitter.com/haidar_arash68/status/1733801847423713540,Anies-Muhaimin
122,Sun Dec 10 10:46:22 +0000 2023,1733800316905394550,Pilih PKS  caleg no 3  Untuk DPRRI ummi Harneli Untuk Provinsi Buk Tasnidar ya  Prediden no 1 Anis-Muhaimin https://t.co/YCyZUsfXwS,0,0,0,1,in,1653239276354826243,1733800316905394550,DasAzizah,https://twitter.com/DasAzizah/status/1733800316905394550,Anies-Muhaimin
123,Sun Dec 10 08:36:48 +0000 2023,1733767708427407424,@Gank_Of_Petojo Tahun saya golput sajaa Tahun depan saja milih Anis muhaimin,0,1,0,1,in,1710523287443574784,1733709249879085437,Buya_Pree_,https://twitter.com/Buya_Pree_/status/1733767708427407424,Anies-Muhaimin
124,Sun Dec 10 05:02:29 +0000 2023,1733713773738000675,"@bengkeldodo @P4P4B0W0_2024 @Alie_Fahnoor @Ndons_Back @BANGSAygSUJUD @Bank_Joee_ @99propaganda @Kimberley_2024 @ajengcute16__ @are_inismyname @fadlizon Sesuai dgn fakta di lapangan,setiap Amin (Anis Muhaimin) datang pendukungnya membeludak,mudah-mudahan AMIN menang satu putaran. اِنْ شَآ ءَ اللَّهُ https://t.co/0Q0jgqGa2l",0,1,0,1,in,1420228891994517507,1733246237267411413,AmirMah36541437,https://twitter.com/AmirMah36541437/status/1733713773738000675,Anies-Muhaimin
125,Sun Dec 10 04:29:05 +0000 2023,1733705370412154989,Dari Maluku Utara kita gerilya untuk menangkan Anis Muhaimin (AMIN) satu putaran.,0,0,0,0,in,1507578729660256257,1733705370412154989,lasidji_s,https://twitter.com/lasidji_s/status/1733705370412154989,Anies-Muhaimin
126,Sun Dec 10 03:48:54 +0000 2023,1733695255286026552,"Sekalian spil  Visi misi capPres No Urut 1 (anis-muhaimin) yang ke 1 dari 8 visi misi: 1.Memastikan ketersediaan kebutuhan pokok dan biaya hidup murah melalui kemadirian pangan, ketahanan energi dan kedaulatan air  Visi misi di atas menyipulkan bahwa pasangan capres no 1 peduli",0,1,0,0,in,1181191050519408640,1733694480849748366,Anggabh1,https://twitter.com/Anggabh1/status/1733695255286026552,Anies-Muhaimin
127,Sun Dec 10 03:33:19 +0000 2023,1733691333720887473,@VIVAcoid Tadi nya saya dukung prabowo tapi setelah baca berita ini dukungan saya langsung pindah ke pak anis muhaimin...,0,0,0,0,in,846832345231474688,1733405899749052648,lhezyboid76,https://twitter.com/lhezyboid76/status/1733691333720887473,Anies-Muhaimin
128,Sun Dec 10 00:08:23 +0000 2023,1733639764069499180,@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @mustafaagus007 @choymarkochoy @Harywaraz No 01 anis muhaimin smg yg enkau takdirkn menang yaa alloh Smg dlm ridhomuu y alloh swt gusti yg maha agung 🤲🤲🤲 Aamiin Aamiin Aamiin,0,0,0,1,in,1556890638112915456,1733470641578508347,lutnisah,https://twitter.com/lutnisah/status/1733639764069499180,Anies-Muhaimin
129,Sun Dec 10 00:04:41 +0000 2023,1733638832250327497,@adearmando61 Bismillahirrahmanirrahim amin Anis Muhaimin no 1 untuk Indonesia perubahan aamiinn ya Allah istajib du'ana,0,0,0,0,in,1600281687912374273,1733449033992290591,MaulanaIlyasya,https://twitter.com/MaulanaIlyasya/status/1733638832250327497,Anies-Muhaimin
130,Sat Dec 09 23:49:04 +0000 2023,1733634901721710890,@AlmaghribiS AWOKWOKWOK NAJIS DENGKI TENANG SAYA BERSAMA AMIN NO 1 ANIS MUHAIMIN,0,0,0,1,in,1722461843829174272,1733429933425484246,Hasan39309617,https://twitter.com/Hasan39309617/status/1733634901721710890,Anies-Muhaimin
131,Sat Dec 09 15:47:45 +0000 2023,1733513774324465868,@AminBalad3788 @cakimiNOW @aniesbaswedan @zainul_munas Semoga para Jubir mengawal Anis- Muhaimin 2024,0,0,0,0,in,1679134532031635457,1733496728391917944,Mizanula23_2_24,https://twitter.com/Mizanula23_2_24/status/1733513774324465868,Anies-Muhaimin
132,Sat Dec 09 15:05:35 +0000 2023,1733503161112104960,"Siapa Presiden Indonesia 2024 - PRABOWO-GIBRAN - 5.1% - GANJAR-MAHFUD - 47.5% - ANIS-MUHAIMIN - 47.9%  Total Votes : 212188    Berikan vote anda, klik link   https://t.co/WT4shVvsVp   Tolong retweet dan mention teman-temanmu ya. Terima kasih",0,0,0,0,in,1582760236913373185,1733503161112104960,Feby62865159,https://twitter.com/Feby62865159/status/1733503161112104960,Anies-Muhaimin
133,Sat Dec 09 13:43:52 +0000 2023,1733482598599692674,"@DPP_PKB @cakimiNOW Dari Desa untuk Negri, Bersatu untuk Indonesia #AnisMuhaimin",0,0,0,0,in,1655247112257552387,1733075576058245513,Muhriyanto97495,https://twitter.com/Muhriyanto97495/status/1733482598599692674,Anies-Muhaimin
134,Sat Dec 09 13:36:33 +0000 2023,1733480754540433481,Ayo dukung amin jadi presiden anis Muhaimin amin perubahan Indonesia maju makmur https://t.co/W6QezYVrln,0,0,0,1,in,1669571701892595714,1733480754540433481,imin_lovers,https://twitter.com/imin_lovers/status/1733480754540433481,Anies-Muhaimin
135,Sat Dec 09 13:10:40 +0000 2023,1733474243999142254,"Pelatihan saksi PKB pada pemilu 2024 mendatang, ini vol 7  untuk kemenangan AMIN Anis Muhaimin #salamperubahan @cakimiNOW @DPP_PKB @dpwpkbjatim_ #AMINAjaDulu https://t.co/DiqGg8xzDB",1,1,17,41,in,1365394474545729536,1733474243999142254,KotaMalangPkb,https://twitter.com/KotaMalangPkb/status/1733474243999142254,Anies-Muhaimin
136,Sat Dec 09 12:16:36 +0000 2023,1733460635449803160,PKB Amin! Anis Muhaimin,0,0,0,0,in,1206511746015383552,1733460479606165880,Dharma50781590,https://twitter.com/Dharma50781590/status/1733460635449803160,Anies-Muhaimin
137,Sat Dec 09 12:09:06 +0000 2023,1733458747891319156,@AminBalad3788  Anis Muhaimin Menang 2024,0,0,0,0,in,1384688062307786755,1733458747891319156,ZulkiflyEdwar4,https://twitter.com/ZulkiflyEdwar4/status/1733458747891319156,Anies-Muhaimin
138,Sat Dec 09 12:05:49 +0000 2023,1733457923265995249,"Jaringan Perempuan Nahdliyin Deklarasi Dukung Anis-Muhaimin, Optimis Menang di Kudus  https://t.co/FXqUsjpVFn",0,0,0,0,in,1013486948,1733457923265995249,betanews_id,https://twitter.com/betanews_id/status/1733457923265995249,Anies-Muhaimin
