,created_at,quote_count,reply_count,retweet_count,favorite_count,username,tweet_url,Kandidat,tweets
105,Mon Dec 11 02:45:11 +0000 2023,0.0,0,0.0,0.0,daiRKotto,https://twitter.com/daiRKotto/status/1734041610537849300,Anies-Muhaimin,"S14P The team, bro, is very clever in choosing the location. Pasaraya Padang isn't filled with stage activities and the streets are already full of people. Please make camouflage, it doesn't affect Bro, West Sumatra 90 Anis muhaiMIN"
106,Mon Dec 11 02:03:09 +0000 2023,0.0,0,9.0,8.0,owyngc,https://twitter.com/owyngc/status/1734031033006514543,Anies-Muhaimin,LSI Survey Prabowo Gibran 45 6 Ganjar Mahfud 23 8 Anis Muhaimin 22 3 PSGibranMoreBefore
107,Sun Dec 10 22:32:01 +0000 2023,0.0,0,0.0,0.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733977899844379044,Anies-Muhaimin,"Samosir adit 2000 Toniee Greetings for change, intelligent and sane people will definitely choose Mr. Anis Muhaimin"
108,Sun Dec 10 22:22:59 +0000 2023,0.0,1,0.0,2.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733975624317112461,Anies-Muhaimin,"Greetings of change, smart and intelligent people will definitely choose Mr. Anis Muhaimin"
109,Sun Dec 10 22:18:19 +0000 2023,0.0,0,0.0,1.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733974450297770355,Anies-Muhaimin,Greetings change AMEN intelligent and sane people must choose Pak Anis Muhaimin
110,Sun Dec 10 22:16:22 +0000 2023,0.0,0,0.0,0.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733973961380413875,Anies-Muhaimin,"Samosir adit 2000 Toniee Greetings for change, intelligent and sane people will definitely choose Mr. Anis Muhaimin"
111,Sun Dec 10 22:14:28 +0000 2023,0.0,1,0.0,1.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733973484085432394,Anies-Muhaimin,"Greetings for change, intelligent and sane people must choose Pak Anis Muhaimin"
112,Sun Dec 10 22:13:36 +0000 2023,0.0,0,2.0,4.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733973265226621420,Anies-Muhaimin,"Intelligent and sane people must choose Pak Anis Muhaimin, greetings for change"
113,Sun Dec 10 15:08:10 +0000 2023,0.0,0,1.0,2.0,lutnisah,https://twitter.com/lutnisah/status/1733866201548497252,Anies-Muhaimin,Samosir adit 2000 Toniee thank God smg west java psangn Amin anis muhaimin absolute win Aamiin
114,Sun Dec 10 15:03:54 +0000 2023,0.0,0,0.0,0.0,lutnisah,https://twitter.com/lutnisah/status/1733865125000683629,Anies-Muhaimin,"Bismillah, bless you, Amen, Anies Muhaimin, whom Allah blesses you with, will absolutely win in every province, Amen, for a more advanced, dignified and just Indonesia. Amen."
115,Sun Dec 10 15:00:17 +0000 2023,0.0,0,0.0,8.0,lutnisah,https://twitter.com/lutnisah/status/1733864216921276504,Anies-Muhaimin,"Bismillah, the almighty God has decreed the number 1 pair of anis muhaimin to win absolutely in every province. Amen. Amen. Amen. All will be Amen."
116,Sun Dec 10 14:01:44 +0000 2023,0.0,0,0.0,0.0,MrETCentre,https://twitter.com/MrETCentre/status/1733849480456454530,Anies-Muhaimin,"Tomorrow, Monday, Happy Getting Ready to Compete for Ideas, Vision and Mission for a Better Indonesia, Participating in the Presidential Candidate Debate Cawapres ID 1 Anis Muhaimin 2 Prabowo Gibran tweet 3 Ganjar Mahfud MrETCentre"
117,Sun Dec 10 13:42:18 +0000 2023,0.0,0,0.0,0.0,amrilsilenang,https://twitter.com/amrilsilenang/status/1733844590678192338,Anies-Muhaimin,PRABOWO GHIBRAN's ONE ROUND rosiade because ANIS MUHAIMIN and GANJAR MAHFUD entered the second round FIT
118,Sun Dec 10 13:21:26 +0000 2023,0.0,0,4.0,9.0,AisyahA68676259,https://twitter.com/AisyahA68676259/status/1733839339959029887,Anies-Muhaimin,The 2024 presidential election contest is very profitable for the Anis Muhaimin couple because there are a lot of problems that appear to be displayed by the authorities and party elites and they are very easily exposed to the public so that the people can come to conclusions to get improvements.
119,Sun Dec 10 12:40:12 +0000 2023,0.0,0,0.0,1.0,RealmeC01050244,https://twitter.com/RealmeC01050244/status/1733828962357551560,Anies-Muhaimin,We join Anies Muhaimin to change Indonesia for the better
120,Sun Dec 10 12:02:47 +0000 2023,0.0,0,0.0,0.0,Adinuly86975652,https://twitter.com/Adinuly86975652/status/1733819546610634910,Anies-Muhaimin,"Rosiade Lolololo is wrong, that's the superior survey, Ganjar Mahfud Anis Muhaimin Abis, that's vegetable starfruit with Mr. Prabowo"
121,Sun Dec 10 10:52:27 +0000 2023,0.0,0,1.0,1.0,haidar_arash68,https://twitter.com/haidar_arash68/status/1733801847423713540,Anies-Muhaimin,It really looks like what's classy and what's not. Let's win Anis Muhaimin's coalition for change
122,Sun Dec 10 10:46:22 +0000 2023,0.0,0,0.0,1.0,DasAzizah,https://twitter.com/DasAzizah/status/1733800316905394550,Anies-Muhaimin,"Vote for PKS legislative candidate number 3 for DPRRI, Ummi Harneli, for Buk Tasnidar Province, yes, President number 1, Anis Muhaimin"
123,Sun Dec 10 08:36:48 +0000 2023,0.0,1,0.0,1.0,Buya_Pree_,https://twitter.com/Buya_Pree_/status/1733767708427407424,Anies-Muhaimin,"Of Petojo This year I just voted for Anis Muhaimin. Next year, I just voted for Anis Muhaimin"
124,Sun Dec 10 05:02:29 +0000 2023,0.0,1,0.0,1.0,AmirMah36541437,https://twitter.com/AmirMah36541437/status/1733713773738000675,Anies-Muhaimin,"2024 For Back Joe 2024 zeinismyname According to the facts on the ground every time Amin Anis Muhaimin comes, his supporters are overflowing, hopefully AMIN will win one round"
125,Sun Dec 10 04:29:05 +0000 2023,0.0,0,0.0,0.0,lasidji_s,https://twitter.com/lasidji_s/status/1733705370412154989,Anies-Muhaimin,From North Maluku we are guerrillas to win Anis Muhaimin AMIN in one round
126,Sun Dec 10 03:48:54 +0000 2023,0.0,1,0.0,0.0,Anggabh1,https://twitter.com/Anggabh1/status/1733695255286026552,Anies-Muhaimin,"At the same time, the Presidential candidate's vision and mission No. 1 Anis Muhaimin is the 1st of 8 vision and mission 1. Ensuring the availability of basic needs and low cost of living through food independence, energy security and water sovereignty. The vision and mission above concludes that presidential candidate number 1 cares"
127,Sun Dec 10 03:33:19 +0000 2023,0.0,0,0.0,0.0,lhezyboid76,https://twitter.com/lhezyboid76/status/1733691333720887473,Anies-Muhaimin,Previously I supported Prabowo but after reading this news my support immediately moved to Mr Anis Muhaimin
128,Sun Dec 10 00:08:23 +0000 2023,0.0,0,0.0,1.0,lutnisah,https://twitter.com/lutnisah/status/1733639764069499180,Anies-Muhaimin,"Samosir adit 2000 Toniee No. 01 anis muhaimin is the one whom you have destined to win, oh God, now in your rhythm, oh God, the almighty wrestling Amen Amen Amen"
129,Sun Dec 10 00:04:41 +0000 2023,0.0,0,0.0,0.0,MaulanaIlyasya,https://twitter.com/MaulanaIlyasya/status/1733638832250327497,Anies-Muhaimin,Bismillahirrahmanirrahim amen Anis Muhaimin no 1 for Indonesia change aamiinn ya Allah istajib du ana
130,Sat Dec 09 23:49:04 +0000 2023,0.0,0,0.0,1.0,Hasan39309617,https://twitter.com/Hasan39309617/status/1733634901721710890,Anies-Muhaimin,AWOKWOKWOK FILTH OF ENVY KEEP ME WITH AMEN NO 1 ANIS MUHAIMIN
131,Sat Dec 09 15:47:45 +0000 2023,0.0,0,0.0,0.0,Mizanula23_2_24,https://twitter.com/Mizanula23_2_24/status/1733513774324465868,Anies-Muhaimin,National Conference. Hopefully the spokespersons will guard Anis Muhaimin 2024
132,Sat Dec 09 15:05:35 +0000 2023,0.0,0,0.0,0.0,Feby62865159,https://twitter.com/Feby62865159/status/1733503161112104960,Anies-Muhaimin,Who is the President of Indonesia 2024 PRABOWO GIBRAN 5 1 GANJAR MAHFUD 47 5 ANIS MUHAIMIN 47 9 Total Votes 212188 Give your vote click the link Please retweet and mention your friends Thank you
133,Sat Dec 09 13:43:52 +0000 2023,0.0,0,0.0,0.0,Muhriyanto97495,https://twitter.com/Muhriyanto97495/status/1733482598599692674,Anies-Muhaimin,PKB From Villages for a United Country for Indonesia Anies Muhaimin
134,Sat Dec 09 13:36:33 +0000 2023,0.0,0,0.0,1.0,imin_lovers,https://twitter.com/imin_lovers/status/1733480754540433481,Anies-Muhaimin,"Come on, support Amin to become president, Anis Muhaimin Amin, change Indonesia to become prosperous"
135,Sat Dec 09 13:10:40 +0000 2023,1.0,1,17.0,41.0,KotaMalangPkb,https://twitter.com/KotaMalangPkb/status/1733474243999142254,Anies-Muhaimin,Training of PKB witnesses in the upcoming 2024 elections vol 7 for AMIN's victory Anis Muhaimin regards changes to PKB AMINAjaDulu
136,Sat Dec 09 12:16:36 +0000 2023,0.0,0,0.0,0.0,Dharma50781590,https://twitter.com/Dharma50781590/status/1733460635449803160,Anies-Muhaimin,PKB Amin Anis Muhaimin
137,Sat Dec 09 12:09:06 +0000 2023,0.0,0,0.0,0.0,ZulkiflyEdwar4,https://twitter.com/ZulkiflyEdwar4/status/1733458747891319156,Anies-Muhaimin,Anis Muhaimin Win 2024
138,Sat Dec 09 12:05:49 +0000 2023,0.0,0,0.0,0.0,betanews_id,https://twitter.com/betanews_id/status/1733457923265995249,Anies-Muhaimin,Nahdliyin Women's Network Declaration of Support for Anis Muhaimin Optimistic of Winning in Kudus
139,Sat Dec 09 11:46:48 +0000 2023,0.0,0,0.0,0.0,KasanMulyono,https://twitter.com/KasanMulyono/status/1733453138873704594,Anies-Muhaimin,Who is the President of Indonesia 2024 PRABOWO GIBRAN 5 1 GANJAR MAHFUD 47 8 ANIS MUHAIMIN 47 7 Total Votes 209511 Give your vote click the link Please forward to your group and friends Thank you
140,Sat Dec 09 10:01:20 +0000 2023,0.0,0,0.0,2.0,banyakagung,https://twitter.com/banyakagung/status/1733426594012966952,Anies-Muhaimin,Asmara1701 Who doesn't love Mr. Anis Muhaimin
141,Sat Dec 09 09:59:10 +0000 2023,0.0,0,0.0,0.0,AanHeryana2,https://twitter.com/AanHeryana2/status/1733426050657636687,Anies-Muhaimin,"RI The punishment for corruptors must be immediately renewed, the death penalty and the impoverishment of corruptors must be implemented immediately. Only Anis Muhaimin, the president, has the courage to change the law in the Republic of Indonesia."
142,Sat Dec 09 09:55:32 +0000 2023,0.0,0,0.0,13.0,lutnisah,https://twitter.com/lutnisah/status/1733425136110637128,Anies-Muhaimin,Samosir adit 2000 Toniee Bismillah is the almighty God who determines the future Amen anis muhaimin who wins absolutely for a more advanced Indonesia Amen
143,Sat Dec 09 09:52:42 +0000 2023,0.0,0,0.0,1.0,CokyOm3,https://twitter.com/CokyOm3/status/1733424422353289355,Anies-Muhaimin,Asmara1701 The entire Islamic community has declared their hearts to Mr. Anis Muhaimin. Others at most 50 thousand
144,Sat Dec 09 08:53:55 +0000 2023,0.0,0,1.0,1.0,RakinaWaidah,https://twitter.com/RakinaWaidah/status/1733409628606881820,Anies-Muhaimin,God willing no. 2 and 3 will see No. 1 ANIS MUHAIMIN appointed as ri 1 and ri 2 Don't forget AMEN AMINajaDulu Aamiin Aamiin Aamiin Yes Robbal allamin
145,Sat Dec 09 04:57:03 +0000 2023,0.0,0,0.0,1.0,NangRiyadi,https://twitter.com/NangRiyadi/status/1733350020714496233,Anies-Muhaimin,"Yes, they are also the results of yesterday's victory. It's the most correct. Choose the one that is proven to be of quality. The most suitable pair of Anis Muhaimin."
146,Sat Dec 09 04:00:57 +0000 2023,0.0,0,0.0,0.0,adi_yoso,https://twitter.com/adi_yoso/status/1733335902775312444,Anies-Muhaimin,id probably means that everyone who watches it forgets their memory and the first thing they see is the picture of Anis Muhaimin number 1
147,Sat Dec 09 03:13:59 +0000 2023,0.0,3,5.0,7.0,ESyarkazyie,https://twitter.com/ESyarkazyie/status/1733324082798882861,Anies-Muhaimin,"Don't be fooled by this move, they only want to save the parties and legislative candidates at the grassroots, they pretend to support the effort so that the community thinks they are in the same line because the community no longer wants to support legislative candidates from parties that don't support Anis Muhaimin AMIN"
148,Sat Dec 09 00:59:04 +0000 2023,0.0,0,0.0,1.0,emil_evy,https://twitter.com/emil_evy/status/1733290128540647793,Anies-Muhaimin,"Bawaslu, if the crown prince is doing anything, just turn a blind eye now. Bawaslu's function is specifically to monitor the punishment of Mahfud Anis Muhaimin. I'm sorry sir, honorable officials, if I'm wrong"
149,Fri Dec 08 22:44:28 +0000 2023,0.0,0,0.0,0.0,NasronCom,https://twitter.com/NasronCom/status/1733256257358938176,Anies-Muhaimin,"Anis Muhaimin is our choice to win for 1 round, God willing. It has been planned that he doesn't need to officially join a political party with various considerations so that his idealism is more maintained. But rest assured, Anis already has experience, such as having joined a political party."
150,Fri Dec 08 17:00:47 +0000 2023,0.0,0,0.0,1.0,AhmadMu82571634,https://twitter.com/AhmadMu82571634/status/1733169764204495013,Anies-Muhaimin,Anis Muhaimin is the one I will choose on Feb 14
151,Fri Dec 08 14:39:56 +0000 2023,0.0,0,0.0,0.0,Azhar198524380,https://twitter.com/Azhar198524380/status/1733134319974261094,Anies-Muhaimin,1 Who won the debate Anis Muhaimin 2 Who became President Prabowo Gibran 3 Who was in the audience Ganjar Mahfud
152,Fri Dec 08 13:30:00 +0000 2023,0.0,0,0.0,2.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733116718858592535,Anies-Muhaimin,Istana Salam change AMEN Pak Anis Muhaimin yes
153,Fri Dec 08 13:04:22 +0000 2023,0.0,0,0.0,0.0,LeaRamdhan,https://twitter.com/LeaRamdhan/status/1733110269143064838,Anies-Muhaimin,sane Kreen kreen kreen intelligent kreen who are sane will definitely choose Mr Anis Muhaimin
154,Fri Dec 08 12:20:30 +0000 2023,0.0,0,0.0,0.0,ZafiraMumtazah,https://twitter.com/ZafiraMumtazah/status/1733099230854582542,Anies-Muhaimin,"Ya Allah, make Anis Muhaimin the leader of the country of Indonesia Amen"
155,Fri Dec 08 10:34:25 +0000 2023,0.0,0,0.0,0.0,ArieSat30708200,https://twitter.com/ArieSat30708200/status/1733072531140255799,Anies-Muhaimin,"say hello to veel Back NusantaraLand That's why I know Prabowo only got 6, the rest is Anis Muhaimin, that's why the video was cut"
156,Fri Dec 08 06:44:19 +0000 2023,0.0,0,0.0,0.0,khoyun2023Suoh,https://twitter.com/khoyun2023Suoh/status/1733014627234292032,Anies-Muhaimin,Long live Amen Anis Muhaimin no 1
157,Fri Dec 08 06:38:45 +0000 2023,0.0,0,0.0,0.0,khoyun2023Suoh,https://twitter.com/khoyun2023Suoh/status/1733013226785550432,Anies-Muhaimin,"Let's support Anis Muhaimin, President of the Republic of Indonesia number 1"
158,Thu Dec 07 16:38:41 +0000 2023,0.0,0,0.0,0.0,al__diamond,https://twitter.com/al__diamond/status/1732801814691782697,Anies-Muhaimin,"Because the KPU messed with the rules, I forgot that Anis Muhaimin SMA Ganjar Mahfud and presidential candidate pair 02 have become the center of orbit."
159,Thu Dec 07 13:16:25 +0000 2023,0.0,0,0.0,0.0,AcengJaelani11,https://twitter.com/AcengJaelani11/status/1732750914006733007,Anies-Muhaimin,I hope AMIN Anis & Muhaimin win to become president in the 2024 election so that this man walks from Jakarta to Jogjakarta while shaking his head and feeling sorry if he doesn't follow.
160,Thu Dec 07 09:46:10 +0000 2023,0.0,1,0.0,0.0,jakarta90607,https://twitter.com/jakarta90607/status/1732698001741873499,Anies-Muhaimin,"If Ganjar doesn't pass the second round then Prabowo Gibran and Anis Muhaimin are left. Guess where Gantar will go. And if Anis doesn't pass the first round, Prabowo vs Ganjar will remain. Will Anis go to Ganjar? Obviously, Prabowo Gibran has definitely passed, Monggo"
161,Thu Dec 07 04:47:41 +0000 2023,0.0,1,0.0,0.0,nuzuliasudarso,https://twitter.com/nuzuliasudarso/status/1732622885662191697,Anies-Muhaimin,in my eyes 1 anis muhaimin as a user of public transport in Jkt Jakling and TJ really helps nasdem as the former party of johnny g plate the corruptor bts cont
162,Thu Dec 07 00:51:06 +0000 2023,0.0,0,0.0,0.0,AbdulgoparMaul1,https://twitter.com/AbdulgoparMaul1/status/1732563347592388879,Anies-Muhaimin,The new face of this country's leader is Anis Muhaimin. That's enough and that's all from the center. Thank you
163,Thu Dec 07 00:29:45 +0000 2023,0.0,0,0.0,0.0,IrmawatiTariga2,https://twitter.com/IrmawatiTariga2/status/1732557976005935332,Anies-Muhaimin,Who is the President of Indonesia 2024 PRABOWO GIBRAN 5 1 GANJAR MAHFUD 47 8 ANIS MUHAIMIN 47 6 Total Votes 208926 Give your vote click the link Please retweet and mention your friends Thank you
164,Wed Dec 06 22:59:45 +0000 2023,0.0,0,0.0,0.0,balungrau,https://twitter.com/balungrau/status/1732535326605000828,Anies-Muhaimin,"Gibran wants to give pregnant women sulfuric acid, cooking in a vice-press class, can't tell the difference between folic acid and sulfuric acid, even though that's a middle school lesson, I'll just choose Anis Muhaimin."
165,Wed Dec 06 16:34:01 +0000 2023,0.0,0,0.0,0.0,rida1_aja,https://twitter.com/rida1_aja/status/1732438253297692811,Anies-Muhaimin,"tweet Solo's development is extraordinary after being led by Tweet Continue leading the solo, bro, President, let Anis Muhaimin do it"
166,Wed Dec 06 16:24:02 +0000 2023,0.0,0,0.0,0.0,onlineserambi,https://twitter.com/onlineserambi/status/1732435742830506280,Anies-Muhaimin,MuhaiminIskandar CampaignCawapres CakImin IAIAlmuslim Bireuen Cak Imin promises that the special autonomy fund will be extended until the end of the world or forever if Anis Muhaimin AMIN wins in the 2024 Presidential Election
167,Wed Dec 06 14:28:19 +0000 2023,0.0,0,0.0,0.0,watinasokh40064,https://twitter.com/watinasokh40064/status/1732406621471674768,Anies-Muhaimin,Who is the President of Indonesia 2024 PRABOWO GIBRAN 5 1 GANJAR MAHFUD 47 9 ANIS MUHAIMIN 47 5 Total Votes 208522 Give your vote click the link Please retweet and mention your friends Thank you
168,Wed Dec 06 14:22:37 +0000 2023,0.0,1,9.0,20.0,haidar_arash68,https://twitter.com/haidar_arash68/status/1732405186126283170,Anies-Muhaimin,It is certain that ulama from all over Sampang will support Anis Muhaimin's coalition for change. You don't need many clear promises to do what is already in the coalition program for change.
169,Wed Dec 06 13:09:19 +0000 2023,0.0,0,0.0,0.0,RudiFaisalRito2,https://twitter.com/RudiFaisalRito2/status/1732386740772782316,Anies-Muhaimin,Who is the President of Indonesia 2024 PRABOWO GIBRAN 5 1 GANJAR MAHFUD 48 ANIS MUHAIMIN 47 5 Total Votes 208135 Give your vote click the link Please retweet and mention your friends Thank you
170,Wed Dec 06 12:20:52 +0000 2023,0.0,0,0.0,0.0,NasronCom,https://twitter.com/NasronCom/status/1732374548480393268,Anies-Muhaimin,"Hopefully Anis Muhaimin remains united and solid in his fight to win 1 round, God willing"
171,Wed Dec 06 10:49:30 +0000 2023,0.0,0,0.0,4.0,edsuryaa,https://twitter.com/edsuryaa/status/1732351553485578251,Anies-Muhaimin,"Come on, everyone, let's choose Anies. It's really the right thing to choose Anis Muhaimin. They are leaders whose performance has been proven to be very impressive, give me enthusiasm, never give up."
172,Wed Dec 06 09:38:55 +0000 2023,0.0,0,0.0,0.0,suarxxa,https://twitter.com/suarxxa/status/1732333788947230730,Anies-Muhaimin,"Come on, everyone, let's choose Anies. It's really the right thing to choose Anis Muhaimin. They are leaders whose performance has been proven."
173,Wed Dec 06 09:37:15 +0000 2023,0.0,0,0.0,0.0,republik_in,https://twitter.com/republik_in/status/1732333371068727384,Anies-Muhaimin,08 Don't forget to choose Anis Muhaimin
